2025-10-15 00:03:38.229 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:03:45.630 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:03:49.657 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:03:53.354 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:03:59.481 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:04:04.367 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:04:08.190 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:04:15.576 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:04:18.156 [http-nio-8081-exec-1] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:04:24.357 [http-nio-8081-exec-6] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:04:30.687 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:04:33.157 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:04:38.253 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:04:43.249 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:04:48.172 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
